Achiral,Chiral A,Chiral B
940,135686,125518
843,135734,125567
897,135717,125530
942,135717,125485
901,135740,125503
854,135744,125546
922,135754,125468
923,135718,125503
896,135722,125526
913,135689,125542
922,135711,125511
898,135699,125547
860,135700,125584
845,135724,125575
986,135635,125523
924,135660,125560
935,135673,125536
975,135652,125517
859,135743,125542
899,135752,125493
862,135770,125512
867,135729,125548
923,135741,125480
884,135768,125492
845,135781,125518
913,135752,125479
854,135802,125488
883,135811,125450
870,135794,125480
883,135810,125451
882,135813,125449
906,135787,125451
859,135879,125406
922,135826,125396
854,135867,125423
886,135867,125391
920,135814,125410
903,135809,125432
917,135810,125417
828,135881,125435
911,135844,125389
910,135851,125383
956,135810,125378
853,135827,125464
882,135844,125418
926,135825,125393
844,135872,125428
933,135825,125386
882,135864,125398
918,135840,125386
887,135849,125408
883,135822,125439
850,135888,125406
887,135867,125390
878,135866,125400
868,135889,125387
924,135834,125386
847,135837,125460
873,135862,125409
885,135845,125414
917,135814,125413
882,135812,125450
940,135814,125390
920,135797,125427
881,135890,125373
899,135884,125361
891,135923,125330
872,135906,125366
884,135873,125387
908,135869,125367
868,135883,125393
886,135873,125385
873,135905,125366
896,135892,125356
877,135865,125402
873,135895,125376
894,135878,125372
853,135852,125439
939,135855,125350
926,135870,125348
857,135914,125373
918,135852,125374
823,135887,125434
833,135885,125426
871,135879,125394
887,135883,125374
918,135817,125409
804,135862,125478
900,135813,125431
888,135861,125395
869,135842,125433
879,135815,125450
896,135809,125439
894,135854,125396
883,135848,125413
885,135843,125416
962,135818,125364
944,135825,125375
954,135793,125397
878,135821,125445
887,135821,125436
837,135821,125486
886,135820,125438
909,135815,125420
915,135831,125398
880,135776,125488
886,135813,125445
844,135817,125483
890,135829,125425
881,135793,125470
946,135759,125439
901,135782,125461
903,135817,125424
875,135845,125424
840,135806,125498
833,135784,125527
908,135749,125487
870,135746,125528
829,135742,125573
924,135692,125528
853,135739,125552
832,135766,125546
898,135737,125509
840,135768,125536
853,135753,125538
883,135729,125532
886,135691,125567
880,135746,125518
872,135759,125513
926,135717,125501
944,135680,125520
866,135705,125573
827,135709,125608
902,135662,125580
989,135592,125563
863,135691,125590
876,135665,125603
886,135634,125624
871,135657,125616
871,135615,125658
876,135627,125641
813,135682,125649
895,135680,125569
844,135696,125604
824,135699,125621
847,135658,125639
861,135673,125610
830,135679,125635
842,135660,125642
869,135623,125652
818,135616,125710
808,135614,125722
810,135641,125693
844,135608,125692
876,135625,125643
910,135631,125603
825,135640,125679
893,135588,125663
853,135632,125659
859,135655,125630
860,135654,125630
884,135649,125611
906,135660,125578
878,135713,125553
881,135674,125589
836,135747,125561
957,135723,125464
934,135691,125519
901,135731,125512
880,135751,125513
